Query	MUrl	PUrl	Fidelity_Control	Fidelity_Treatment	InL1WithoutSpaceV	Experiment_InL1WithoutSpaceV
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382124.jpg?t=st=1728711267~exp=1728714867~hmac=4569cf734072ada8329488f69feede2f47a2b909c3573147c14fd6c3becf3ee5&w=826	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924227.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=1800	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382133.jpg?t=st=1739687629~exp=1739691229~hmac=004130ae2a038d04248d2c262dc85ee3c9c9d4b921536b28d72c4bf046c83eba&w=996	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924396.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382133.jpg?t=st=1739687629~exp=1739691229~hmac=004130ae2a038d04248d2c262dc85ee3c9c9d4b921536b28d72c4bf046c83eba&w=1380	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924396.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382133.jpg?t=st=1739687629~exp=1739691229~hmac=004130ae2a038d04248d2c262dc85ee3c9c9d4b921536b28d72c4bf046c83eba&w=1480	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924396.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://i.ytimg.com/vi/oa23YYuPRw0/maxresdefault.jpg	https://www.youtube.com/watch?v=oa23YYuPRw0	0.137931034	0.5862069	True	True
アニメ風の可愛い犬	https://t.pimg.jp/112/143/730/1/112143730.jpg	https://pixta.jp/illustration/112143730	0.137931034	0.5862069	True	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382122.jpg?t=st=1728715021~exp=1728718621~hmac=62c1953f7aaac7726b5058e986080c6d4c7b4df2bb7e34d8654bbc35db2d31bb&w=826	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924394.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=900	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382153.jpg?t=st=1731110420~exp=1731114020~hmac=4f0048e0e50364c173a94b4818a32a69e5dbd255f0e300a6113ea897add4c166&w=2000	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924393.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382145.jpg?t=st=1731800625~exp=1731804225~hmac=f4577a21df9ebf1c549ecf0fb1325b5af94bb5b28cf4c72b48d121ffc1f1ebec&w=2000	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924293.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=360	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=826	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382145.jpg?t=st=1731800625~exp=1731804225~hmac=f4577a21df9ebf1c549ecf0fb1325b5af94bb5b28cf4c72b48d121ffc1f1ebec&w=900	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924293.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=1380	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382124.jpg?t=st=1728711267~exp=1728714867~hmac=4569cf734072ada8329488f69feede2f47a2b909c3573147c14fd6c3becf3ee5&w=2000	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924227.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382133.jpg?t=st=1739687629~exp=1739691229~hmac=004130ae2a038d04248d2c262dc85ee3c9c9d4b921536b28d72c4bf046c83eba&w=1800	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924396.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://image1.rank-king.jp/item/image/original/7573824.png.webp	https://rank-king.jp/article/21207	0.137931034	0.5862069	True	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382135.jpg?t=st=1731815798~exp=1731819398~hmac=9c5c58567666cd6a83bc3b74b13caa6f73dfc06eb48b6157789da3f90ecf58d1&w=740	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924257.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382122.jpg?t=st=1728715021~exp=1728718621~hmac=62c1953f7aaac7726b5058e986080c6d4c7b4df2bb7e34d8654bbc35db2d31bb&w=1800	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924394.htm	0.137931034	0.5862069	False	True
アニメ風の可愛い犬	https://img.freepik.com/free-photo/portrait-cute-dog-anime-style_23-2151382145.jpg?t=st=1731800625~exp=1731804225~hmac=f4577a21df9ebf1c549ecf0fb1325b5af94bb5b28cf4c72b48d121ffc1f1ebec&w=1480	https://jp.freepik.com/free-ai-image/portrait-cute-dog-anime-style_168924293.htm	0.137931034	0.5862069	False	True
